trip_distance_km,Fare Amount
2.7556956509358708,8.590903
3.1923043611530306,10.084525
1.5802314968966718,6.995598
0.2744544915144887,4.985707
0.6216435651763683,4.767508
1.7531721320372224,7.134404
3.0147342107479433,9.683734
0.9047630383501126,5.3509727
2.111342460452727,8.499006
0.9291797933671933,5.409587
1.76801930714552,7.347454
2.8940349734334316,9.5297365
0.0,6.687552
4.112993407342358,11.811198
1.255601548325006,6.365351
0.14142764955555862,8.880381
1.8684933825098025,7.091386
2.22713547022348,8.028519
3.0976759351605057,10.111006
3.7796248502774614,11.397957
2.4101479003871393,7.936191
2.028848075402218,8.049818
0.7570018165164031,4.5038857
15.200815850100275,40.768612
2.858253927082177,9.652427
9.96360590916738,29.794777
1.8408577763493341,7.4899445
1.1297628687105434,6.020884
1.3486837996194723,6.0104046
1.4075937693332983,6.430315
4.733727300440192,13.665458
1.1952178321969642,5.4171042
9.336657212432113,29.670044
1.8095811732298417,7.2522306
2.2796764022405767,8.419851
6.39851548818454,20.502905
3.37337413479445,11.025373
2.0004672634160046,7.9940653
3.7193795223318626,11.273653
1.0311845970569018,5.5583825
0.9111480960276649,5.2083926
0.8723215224085753,5.235937
0.2956206523330449,4.800029
2.3471166839985753,8.726617
2.6869435981041945,9.28462
8.226350511689223,25.950489
0.0014862368499928994,47.02013
4.3902724105938,12.163869
0.7660365417441354,5.1076655
2.089567767708731,8.445096
8.758694647196812,27.741282
0.8544026896028976,5.235937
6.178395199698999,15.749359
7.449377716306403,17.731152
0.4296203102054436,4.839522
1.0642771696818125,5.878304
1.5735400619217514,6.6768665
1.0844014992205881,5.8791304
3.7061334672817003,10.392394
3.6890287648167486,10.53928
1.2174325027785105,5.80913
3.2267625323800035,10.069129
2.362536011797068,7.9839616
4.428604848586228,11.521173
3.9199187642687283,11.357302
1.5402834576647626,6.801343
3.918734356281718,11.470618
0.9308268273294193,5.4508815
0.6788422321709859,4.9189935
0.6487288623453098,4.934242
1.9430076644998335,9.069566
1.261067216059215,6.375938
1.458708948372288,7.0102625
1.6951642903255464,7.2777915
1.1161818228204636,6.020884
1.6929135683629295,7.3009825
1.8198204646009184,7.459556
2.3794290843199146,8.029732
1.2284817669314005,6.0027804
2.005374776815734,7.383996
1.045063045634634,5.9795895
1.6643456505820469,7.164023
7.041753986052348,18.266605
1.355107287299515,6.5942984
2.037290552762787,7.9068236
3.338583634679794,9.448499
2.2025322618054135,7.8354006
1.8784801556041906,7.709437
3.0658776677969577,10.131325
1.0834700452813801,5.8791304
5.914124121651429,16.30338
1.7246256651131848,7.2194343
6.941235209359982,17.033388
2.319638683280137,8.53397
0.5870076786051345,4.872649
0.5386339397023513,5.8370886
1.671458975674609,8.858389
9.406890919853717,31.649374
1.8702318259738804,9.290692
2.1499905495483613,9.148039
1.25752104336727,7.1810756
7.866590572403945,19.328268
9.518072793012752,21.086824
3.503185128932207,10.469867
2.7151236595932704,7.8439674
2.2328356134674756,7.4903045
9.607291973046033,21.416147
1.0878188087637377,6.0747347
4.202501292894934,11.474428
3.9585938830866256,11.618055
1.215997709288518,6.0928383
0.0,6.4521184
2.2386661812469493,8.676493
4.309575417073872,12.161712
0.7084730378570682,5.17962
1.1708540864223334,5.5862827
0.9768026738180211,5.5228357
0.0,7.130106
1.8045910923890223,6.9067383
6.464129445325421,20.624191
0.6586832182696508,4.911476
0.4380818765607794,4.8701816
0.4065449991255872,4.747493
1.7807131041803301,7.5315104
1.4976747218220854,6.749647
1.3493467031388717,6.5942388
1.8915728602650808,7.5037208
3.690830034459604,11.389184
0.0,6.85943
3.896121050496698,11.513488
2.796827572880962,9.471526
1.1760874546635345,6.0928383
1.9710325515698512,7.5494905
1.3712141907996416,6.548039
1.6546415088608422,7.235977
1.202590846391751,6.0747347
2.8442654320592697,9.002865
1.6520373410981208,7.205258
2.9067270894359503,9.605375
0.36107640460008555,4.29039
1.6182409623331235,7.159058
1.4628193627039356,6.78586
3.0909132125311074,10.255638
0.916705231427015,5.3816323
0.9427886024176871,5.504732
0.0,7.2527957
2.4960947671991613,9.077098
2.383373920358604,8.313051
2.6455956809404593,9.42795
2.230054744928501,8.650012
3.489997154300256,11.210824
0.9273041186774923,5.4048233
1.2123615547885545,6.0441747
0.7093380238880751,5.037866
3.074238884488352,10.214983
2.4065034685695714,8.712383
1.4768962299089825,6.244298
3.368491596153131,11.068891
2.2470361372324175,8.491806
2.235311375505902,8.604479
2.950084268468731,9.620771
2.4797767614490924,8.921206
3.3940948983780324,11.141552
2.247299376186234,8.474892
1.7805182113676268,7.631162
7.567912669622929,23.878662
1.7911510527895995,7.6046815
2.298653943298004,7.9531245
8.045157667742115,25.287165
11.324219746937306,26.68255
1.240376792009355,6.3952036
1.2387769293078768,6.192797
5.105415829813428,12.096245
1.029819199982072,5.8150187
1.212657281636908,6.0928383
0.6797439338036015,4.9909477
1.3247702111264488,6.648149
1.2601150746504812,6.5104766
2.1361117135623573,8.404383
7.461764215893398,17.713137
3.7709266526630816,11.513488
1.382518618201278,6.6662526
2.101324234998525,8.547771
3.611931097390236,11.276515
6.029472295198869,15.898812
0.0,7.394138
2.033682596101002,7.5037208
9.820095601512106,30.150923
2.154544244396402,8.671103
2.886619654310742,10.342599
0.3922038951211765,4.911476
1.392497003446897,5.967827
0.0,7.856603
3.377951834715229,11.028235
4.598820762559841,12.5851965
2.6581079509028775,9.284561
6.93698892645147,17.129913
4.625058517032124,12.757997
5.785132000709526,14.231788
1.675505466081326,7.2063584
9.992987592648182,29.907078
2.4274160061763848,8.8085375
0.9045382902665106,5.422927
10.714449971819965,30.150923
0.5205609575238268,4.8701816
0.9024095269252773,5.3523607
1.9422549670509903,7.884551
0.7948055189221794,5.153139
19.66261209534668,45.794315
1.5438357655050317,6.86492
1.5192138524632766,6.7316823
0.7461043147440147,5.17962
1.2648338053027826,6.4649434
1.8509997442457191,7.6046815
0.24810533108681976,6.1728063
4.379522566173721,12.161712
3.8732506347224356,11.586149
0.9163912156797243,5.396446
0.9590826704863876,5.338154
0.00964453066060661,9.930119
2.5274930545772047,9.103579
2.6136743193448293,9.26765
0.934850838359596,5.5228357
1.8231083673801247,6.9718165
19.989300162869974,49.384674
3.2647550399462193,10.1237755
1.7945766573397914,7.6046815
1.762013236478415,7.631162
0.9959571222657468,5.481541
2.448788537020605,8.849193
4.286615550713481,12.254572
4.547418325315659,12.5851965
0.55504982250693,5.2940416
2.173978264761233,8.88313
1.2398384531030708,6.5020547
3.127731936392745,11.440819
15.654878275814088,44.514164
7.112338431460318,21.487148
0.6249642244552613,5.339575
0.0347238824724142,12.141167
21.44796168429757,55.661953
2.9242226233339403,10.800971
1.6781639697050064,7.6682415
3.1938448258743066,10.654237
5.321015856639525,15.58548
21.037336993554845,55.661953
0.2255286671409257,9.16987
5.678744192037288,15.947354
1.851568846817561,7.074534
5.331583947759868,16.666607
19.347786953520078,49.490387
4.904193900437917,15.747274
20.66034567635521,55.661953
6.249581363122326,18.498264
1.1248688151023887,6.2781787
4.189276309330148,14.660842
0.9915936678617762,5.220046
1.0335582475129788,6.0911617
0.5317393612026861,5.7392883
1.5361215101818912,8.100214
3.9484033574683877,13.0525675
4.878119085533657,16.166527
3.047152532822342,11.521589
1.5644199771923015,7.6097193
3.11713070599055,10.194836
1.9425572034968361,8.062516
1.264863427060004,6.518283
1.4783430055257791,6.7671857
1.5990970128816715,7.8656554
2.822634383202636,10.445439
2.2545777214213225,9.474595
2.2818741681696704,9.099044
3.638472804066616,12.786477
1.2683727071737043,6.085027
0.664328413480975,4.839522
4.394207854693747,12.258432
0.8055388836488971,5.5618267
0.44008691396353766,5.4534016
1.726930978859429,7.4241138
2.385177449339779,9.399147
0.34642972981418485,5.691203
2.406827960643978,8.5013075
15.52796880515302,31.421022
4.219847859413489,10.418078
3.4341017875819198,10.018282
2.2103993378892404,6.9914603
0.855183866535586,4.9849434
0.3955655239789252,4.4752197
2.9801484495106245,8.744417
2.399245465122992,7.7260556
3.6303518371784116,10.288138
1.9284948625691065,7.948416
3.995643644006298,10.5975685
21.386997954669848,57.711372
2.968267753626001,8.432266
0.7550900281579442,4.4639688
1.8755616668425128,6.8953753
4.800410112874591,11.7578335
3.588645172707911,10.247992
7.213079650334979,17.100351
1.9189395672264755,7.0640736
8.450301687080898,19.360655
2.494943663267112,7.980441
2.4723703477823396,7.0550957
1.1980426599275782,5.4522867
2.3441828736449977,7.714746
2.9489560995986572,8.68269
2.2124729693677576,8.28876
1.110928578453798,5.705111
1.8054083517642248,6.583449
1.4467847088804417,5.4808726
5.467678624117844,12.6669035
20.42891308906673,55.791847
1.0317682993753148,5.620533
4.211848996492323,11.708529
2.620019906478561,9.452264
2.3169343815730694,8.672559
1.5853700904298729,7.2096624
2.6359321134465294,8.730404
0.5088268939970159,5.4211082
6.43100948958037,16.5564
2.8927458435112277,11.926214
21.88730131030843,53.085716
1.2974168105499044,7.4045463
5.312865906779786,12.993234
0.9037301767627467,4.8807406
4.563362112559212,12.304512
1.8889289027111575,7.9835253
2.2695163457829794,8.426381
3.1544784143556592,9.414402
8.031538547425049,19.805952
7.757208391917318,18.321602
0.7191600651041407,5.312832
10.124956780118543,22.883163
8.89102498592875,24.06855
1.5984619808919718,7.450279
19.66634204219649,52.249893
19.328018555054754,66.33662
2.460712159129995,10.23748
2.918909174237881,9.574181
4.398993291287125,12.014006
1.6031775233466588,7.1105514
2.6766710289316835,11.406511
5.072557050033362,16.250227
1.5484236784434857,7.9107466
3.995749361813899,14.542948
0.8921733574730888,5.317182
1.3183616189295937,6.6662526
1.760199027548054,7.586007
5.396624550797774,13.806986
5.35766971674859,13.554426
2.157668455763477,8.491209
2.305034464569857,8.6094265
1.411241339529533,5.854991
0.9481574176006705,4.834682
6.940293812021024,16.449474
1.5501227571209342,6.752321
0.9654654547790227,5.2420616
1.70988206097576,8.143454
16.007752234305002,38.206665
0.0,15.028688
3.071218747554458,9.225265
1.8124366072353018,6.678839
1.101959006255591,5.4402556
2.3761828952766475,7.890829
1.217022569407476,5.3818984
0.9462918299698758,5.109331
3.083126960276285,9.297278
5.445217946074043,12.798975
0.8567100157601687,5.007137
5.655549969525281,14.026635
1.0085323717972587,5.1361403
3.0723626319499093,27.824148
0.7800257785530573,4.765557
0.85371397008968,5.007137
1.5118100195949276,6.0442705
1.0635116780518261,5.33897
8.611140937553714,22.063568
1.4993236863894202,6.01779
1.099344404075915,5.2524886
1.1308419278858004,5.4402556
1.7821939315814483,6.557794
2.161976933469442,6.9803467
0.7917059335637355,4.796276
2.0000468054160456,7.0691285
4.170503968346248,10.515618
7.29604683167412,22.558348
2.2200583223681734,7.045425
1.0370615969309636,5.3218317
15.953012949659424,36.089836
1.3295244104684836,5.789631
3.0003855255866694,8.768084
2.031088787612188,7.0896983
3.436110732017348,9.997862
2.0347413304368276,7.158281
4.851281180537551,12.185883
2.137692478957409,7.536421
2.124657594328341,7.6548448
0.8446372744440013,4.854447
0.8589278336182012,4.989033
25.574005641547384,43.176067
2.0093650507513514,7.228847
1.5650717134866612,6.002976
1.2296983206289176,5.3397965
1.9904920387156821,7.228847
1.4782995192068802,6.025062
0.6652319916496328,4.5281324
1.9368551805710335,7.0870934
4.966458857054567,11.377407
11.844027123673348,29.387669
5.436006231536859,12.857885
3.190134365237051,8.517411
4.282839064793788,11.250362
2.5510687045221836,7.64391
2.0728912367317163,7.6548448
1.7432169220483391,5.869765
2.758421210152666,8.278565
1.9823626237619425,6.641791
1.168446254789344,5.4634466
2.7047605598022413,8.420763
1.5813558976695001,5.6333656
5.406333834948267,11.756946
3.3554635890520035,9.645028
1.2129274548330533,5.48155
5.124184957941367,12.038576
1.0633748297993464,5.698209
1.9635608862137652,7.086267
2.8512501346859773,8.708311
5.286665316886512,12.823963
0.735431422359951,4.8375707
1.957426944424085,7.2107434
2.639296726171207,8.320443
1.7126960542012872,6.456821
2.013040117865213,6.5767126
3.059387263479319,8.920454
1.201196926616615,5.48155
3.465647724641914,10.038517
1.7299578004982146,6.456821
3.7036313640698966,10.271658
2.024364853369017,7.158281
2.4538295285411094,7.7305274
2.3141772194779135,7.045425
2.9688968863518226,7.882778
4.783941807190295,11.691739
2.0905605499802737,7.0677886
2.494444874323657,8.002634
8.271941958030096,19.363897
8.447487873060787,24.435987
1.0528742988609854,5.4634466
0.602165169579507,3.9977949
2.4719114019967208,7.706147
3.690639095124943,10.18045
2.0822588713800863,7.0829444
3.3574346140681484,9.694359
2.8606502426204092,8.708311
2.0035397104839054,7.158281
2.1515065855468802,7.61355
2.561969271443179,8.222971
5.864754121461128,14.3706255
0.6587540820051425,4.5429463
6.98966907314114,16.497429
3.012968681004023,8.676876
1.0934697852304096,5.4550695
5.465566783389242,12.823963
2.4910590422959737,8.031906
2.8049569881713596,7.748347
9.397564278754158,22.69911
0.6206998555820696,4.569427
0.8940510417278518,5.0326133
2.5333677928506675,7.913482
2.3418533129056094,7.890829
1.2132958331662125,5.3845034
2.5910247370068826,8.3682995
0.7914255084622028,4.737919
2.2981471472538826,7.742268
0.0,7.238963
2.478126055049336,7.8495345
1.332100502434242,5.6536956
0.7062196697338547,4.8375707
2.056938868331396,7.228847
3.3273205074120864,9.294434
5.293847242933044,12.024535
0.5800105260841262,3.9977949
2.1355218659222515,7.515696
0.7465031853853398,4.765557
6.048581474262023,14.788019
2.6920138153880497,8.412386
1.0142777618764316,5.1796675
2.3355472144994627,7.890829
1.7325833746320343,6.4387174
1.631875366970992,6.4301414
0.9423464437477849,4.578992
1.1336995360130075,5.48155
0.952366933345783,5.124145
1.1641136191751458,5.3845034
1.314807825687126,5.661162
2.4959997317283236,7.4221272
8.43411466673338,29.075369
1.7727141658856087,6.696943
0.951649044092487,5.1506257
4.072375234131509,10.799945
2.495894605137705,8.0732
1.1123731333660158,5.48155
3.0877970550241134,9.093402
6.0149001629441035,14.894603
2.567190874257642,8.294985
2.6973120308890874,8.412386
2.1266550462168152,6.9951344
1.970031869219528,7.228847
3.7159179127560225,10.230364
2.853236126108474,8.465048
0.2313217692707753,6.2595797
1.5266777740834987,6.792966
4.216733195566406,12.311841
1.855764792696005,7.374526
2.538980587406004,9.235303
2.8013259481310233,8.545133
4.649339042842224,12.830475
4.963966610033459,12.903444
1.3170942614995715,5.783885
8.927400013781755,22.238672
5.703289763348914,14.987975
2.772191044741344,9.325275
0.13085087784772548,34.687614
2.0963818167852555,8.375357
6.064149123591902,15.855943
0.5746942297993435,4.7982273
1.5781835454826456,6.655463
2.6415264906216303,12.872307
5.630430553911388,14.987975
1.1129993076640066,5.560098
0.7833705717760078,27.546715
1.8535054437250456,7.487194
5.969239209141165,14.652153
2.1972753320910208,8.604538
2.0312652873351067,7.6248846
0.75350679416722,5.089562
2.0408093021836025,8.091112
1.8541652277877159,7.487194
4.338320729626285,12.204524
2.9077080247862948,9.602954
13.821515201172483,29.453674
1.9498359941680186,8.091112
0.5116624770312005,4.839522
1.1314153219661296,5.923837
0.7469248083586632,5.0106187
0.44791529739836206,4.742475
2.234675682566694,8.604538
3.6108284734781915,11.273653
1.5801489740492474,6.923584
1.1608477374140334,5.9795895
0.7538451750671922,5.066371
0.34913676706478713,4.697768
1.4123376644154992,6.553004
0.0,6.6714044
4.113980894282964,11.852492
1.0670050238126902,6.020884
1.3578709117469216,6.576195
3.104385115476915,10.140107
1.3281770859792514,6.5678177
3.5615933721840958,11.157415
1.193556323672993,5.9795895
1.9129585522786197,8.019098
1.1126152427223919,5.921232
2.6953931031529788,8.85046
7.344320851630353,18.70239
0.9500475308750921,5.3083014
1.8830932197111947,7.9493585
2.846732591273434,9.592606
1.7833512113752064,7.5327272
1.987421578855348,8.019098
6.458007340564586,16.73666
1.4325978041508682,6.713906
4.177761024501354,12.211702
1.1458409953632602,5.9944034
8.853369392622202,28.554775
2.777196204619236,8.590903
1.7817699718124607,7.559208
1.5851778431121335,6.995598
3.4797366972787467,10.492783
3.6264255445339515,11.232998
0.8804410609595505,5.322596
1.253657216085373,5.7381153
4.430611813124573,12.093008
2.9684294926260852,9.66724
4.029636610429184,11.938681
2.407508253014695,8.777094
3.8169703371774184,10.617813
1.2241798687593823,5.5143285
1.8990513171601147,8.019098
4.928481205284156,12.788527
1.0314675879794226,5.7430644
1.088920276540694,23.558716
0.2784799642458649,4.2357435
3.626897055768069,11.346314
0.791058843426941,5.1076655
0.9802580218547446,5.4508815
2.704858277698466,9.325275
0.6522414520128664,4.839522
1.0644078844173714,5.9795895
0.740684105998969,4.4999933
3.101784679081646,9.359963
1.304333705090254,5.779993
4.057337583939459,11.893147
1.067170830093933,6.020884
5.602776098658523,14.116257
0.7944385374815377,4.8883357
0.15566071682102417,16.356617
1.4172442526541096,6.5942984
2.6576088981451873,9.285428
4.480587322929451,12.138779
1.4398443868912705,6.759439
3.6212517044816015,11.202675
1.6802577988418566,7.2926054
8.643252185430697,27.981897
5.055312138402928,13.364423
3.301349906071601,10.069712
1.061008227887949,5.94887
1.7068484153297665,7.247072
1.6469150875997458,6.545972
4.245657116304339,12.139041
2.783407086933578,9.397289
2.3659131880003286,8.613948
1.1382199672971942,6.020884
0.9644807275160264,5.3512297
2.089665941341861,8.374699
1.3273181743533728,5.9131804
10.898392505251303,22.237122
4.360802648885456,12.250057
0.9197347845352019,5.3509727
2.9162802581376113,9.58186
6.528837195594845,16.588785
2.531702907333922,8.795513
2.7629003415169904,9.212606
2.5834176124163086,8.530042
1.9297019337725723,7.9493585
3.0495616468047353,9.126784
0.0,9.689548
1.0946500516725357,6.3241763
1.4820838410676243,7.2603564
2.476526680305399,9.472977
2.678210767180237,8.278538
4.551132503272598,11.069701
0.8775544175027097,5.014432
2.286640961147615,7.967205
1.55908273235035,6.4189763
2.8134204870234334,7.4953084
2.2319491280330883,6.881732
1.2064684061862119,5.388601
6.866451605975683,16.234377
1.761103257778198,6.6544724
7.2020241392651805,15.6299715
1.5285494119237228,5.2935214
7.35846087523768,16.218111
4.839814814911953,10.93091
2.1611451199821627,7.6997976
3.1521524521017286,9.090184
2.3816909679058456,7.640072
0.4194812903269235,4.5269566
1.1095987572404367,5.3154297
2.6774860314752087,7.544762
4.800301674065834,11.598846
8.334023956785337,16.77147
4.214747787438082,11.194569
0.8546787868936297,4.798088
14.32695427803942,31.077377
10.442647033883315,23.457077
3.2295557529543233,8.02273
1.2138279777499197,7.401502
4.623293481779908,11.28357
0.0,7.3716464
1.6430092937453111,6.315009
6.004743563336977,14.55609
1.3931376064482153,5.7660904
2.5047271252756222,7.166895
0.0,7.3716464
5.645851470323606,13.910862
2.307991414549068,7.6997976
5.995592421436223,13.698828
0.8676945069252228,4.9646664
1.7242674385461347,6.5079455
3.7839212186541853,10.298932
5.849035442557471,13.325639
1.331840456436765,5.0970683
2.683234266808335,8.229816
4.815561917047784,10.9118
1.387015188180563,5.7937284
3.4240659026697755,10.024481
11.132879010634,20.212095
0.48586013322355676,4.3603783
1.0850869211414118,5.539219
7.040428760995664,17.18074
3.682656194417096,10.298277
2.9567636747741757,8.526251
1.9352344011777118,7.0903645
2.9162324989830606,8.668832
8.054993149546972,19.292105
1.9578772270416578,7.1623783
3.039060761500096,8.810408
1.6689872199624394,6.315009
1.367797428520487,5.8897405
1.9506249493096148,7.1623783
4.42468191921258,11.2801695
5.755880296137349,13.117161
0.7960518967143793,4.7446213
8.63122626134915,20.066557
1.571512405071881,5.929138
2.3158478399299955,7.024726
2.538828252864819,8.157949
